id,Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Vehicle Age,Credit Score,Insurance Duration,Policy Start Date,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
2349,61,Female,147920,Divorced,1,High School,Self-Employed,51.64173803,Rural,Basic,1,9,462,4,21:39.2,Good,No,Daily,Condo,1266
2350,37,Female,5727,Married,2,High School,Employed,7.416948687,Urban,Premium,,15,629,4,21:39.2,Average,No,Monthly,House,576
2351,21,Female,14053,Divorced,4,Master's,Employed,26.92678201,Urban,Basic,,1,566,6,21:39.2,Average,Yes,Weekly,Apartment,1344
2352,,Female,94924,Single,1,High School,Self-Employed,51.08675288,Urban,Premium,0,18,426,1,21:39.1,Poor,Yes,Daily,Condo,1077
2353,25,Female,85,Single,1,Master's,Employed,25.6638993,Suburban,Comprehensive,0,13,591,2,21:39.2,Good,No,Daily,Apartment,489
2354,38,Female,46326,Single,1,High School,,32.37205905,Urban,Comprehensive,,17,731,3,21:39.2,Average,No,Rarely,Apartment,910
2355,39,Female,1804,Divorced,3,High School,Employed,31.76970334,Suburban,Basic,1,5,456,6,21:39.3,Poor,No,Rarely,House,852
2356,38,Female,19692,Divorced,1,High School,Unemployed,44.26794959,Suburban,Premium,1,19,790,6,21:39.2,Poor,No,Monthly,Condo,1242
2357,55,Female,51930,Divorced,2,High School,,43.96478399,Suburban,Comprehensive,,15,843,6,21:39.1,Good,No,Daily,Condo,116
2358,61,Female,118088,Single,4,Bachelor's,Self-Employed,18.73531512,Urban,Comprehensive,0,3,312,4,21:39.2,Poor,No,Weekly,Condo,770
2359,61,Female,2232,Divorced,,Bachelor's,,11.13012016,Urban,Premium,,8,674,9,21:39.2,Good,No,Weekly,Condo,27
2360,39,Male,5977,Single,2,High School,Self-Employed,21.59598544,Rural,Premium,0,14,547,1,21:39.2,Good,No,Weekly,Condo,703
2361,58,Male,924,Divorced,0,Bachelor's,Unemployed,,Rural,Premium,,13,567,8,21:39.1,Average,No,Weekly,House,712
2362,53,Female,87956,Married,1,Bachelor's,Employed,32.39107425,Rural,Premium,,3,321,1,21:39.2,Good,Yes,Monthly,Apartment,1395
2363,60,Female,674,Married,,Bachelor's,Unemployed,4.3198706,Urban,Basic,1,3,482,2,21:39.3,Poor,Yes,Monthly,Apartment,907
2364,35,Female,78181,Married,4,Bachelor's,Employed,35.73957514,Rural,Premium,0,16,454,1,21:39.2,Good,No,Daily,Condo,34
2365,37,Male,5599,Married,0,Bachelor's,Employed,36.06492692,Suburban,Basic,0,7,417,5,21:39.3,,No,Monthly,House,2044
2366,30,Male,12891,Single,3,PhD,,31.67236865,Suburban,Basic,1,14,393,3,21:39.2,Poor,Yes,Daily,House,2113
2367,61,Male,65728,Married,1,High School,Unemployed,16.29234105,Rural,Basic,2,8,411,5,21:39.3,Good,No,Daily,Condo,485
2368,40,Male,19303,Divorced,4,Bachelor's,Self-Employed,22.73567286,Urban,Comprehensive,1,2,,8,21:39.2,Good,No,Daily,House,248
2369,24,Male,15556,Divorced,2,Master's,,14.87632159,Suburban,Comprehensive,1,19,422,7,21:39.2,Average,Yes,Weekly,Apartment,437
2370,29,Female,106695,Divorced,1,Bachelor's,Self-Employed,38.32271021,Urban,Premium,2,4,551,9,21:39.1,Poor,No,Daily,Condo,2044
2371,21,Male,66882,Single,3,PhD,,20.27147319,Urban,Comprehensive,1,10,332,5,21:39.3,Good,No,Weekly,House,561
2372,36,Male,38662,Divorced,2,PhD,Unemployed,26.28493885,Rural,Basic,,9,718,2,21:39.3,Poor,Yes,Weekly,House,2866
2373,31,Female,2969,Married,2,Bachelor's,Self-Employed,25.97939874,Urban,Premium,2,17,318,9,21:39.2,Poor,Yes,Monthly,House,952
2374,49,Male,10136,Divorced,4,Bachelor's,Unemployed,34.90625778,Urban,Basic,1,1,757,7,21:39.1,Poor,Yes,Weekly,Apartment,1086
2375,24,Male,4615,Single,3,Master's,Self-Employed,19.43767519,Urban,Basic,2,14,639,3,21:39.2,Poor,No,Rarely,Condo,402
2376,20,Female,1719,Divorced,4,High School,Self-Employed,21.9168581,Rural,Premium,0,6,533,5,21:39.3,Poor,No,Rarely,Condo,3869
2377,54,Male,1350,Divorced,0,Bachelor's,Self-Employed,42.86549181,Urban,Premium,1,12,473,3,21:39.3,Average,Yes,Monthly,House,695
2378,24,Male,14300,Single,1,Bachelor's,Employed,34.54760757,Suburban,Comprehensive,1,2,520,8,21:39.1,Good,Yes,Rarely,Condo,1569
2379,21,Male,10192,Married,1,Master's,Self-Employed,12.05254139,Urban,Comprehensive,3,14,534,7,21:39.1,Average,Yes,Weekly,Apartment,1856
2380,43,Female,38572,Single,3,High School,,35.82238378,Urban,Comprehensive,0,1,439,3,21:39.2,Good,No,Rarely,Apartment,2610
2381,44,Male,102795,Divorced,0,PhD,,28.67674413,Suburban,Basic,,3,642,8,21:39.2,Average,Yes,Monthly,Apartment,209
2382,42,Female,4538,Married,1,Master's,Self-Employed,32.9988792,Suburban,Comprehensive,1,13,346,7,21:39.1,Good,Yes,Daily,Condo,536
2383,50,Female,70624,Divorced,1,PhD,Employed,26.01689051,Rural,Comprehensive,0,7,471,8,21:39.2,Average,Yes,Rarely,Apartment,2195
2384,25,Female,58853,Single,2,Master's,Employed,51.47078813,Urban,Basic,1,3,722,9,21:39.1,Average,Yes,Daily,House,586
2385,45,Male,32200,Married,4,Master's,Employed,29.82623423,Rural,Premium,1,3,802,8,21:39.2,Poor,Yes,Rarely,Condo,435
2386,39,Male,43972,Divorced,2,PhD,Self-Employed,21.93659134,Suburban,Basic,0,18,,6,21:39.2,Good,Yes,Weekly,Condo,2494
2387,22,Male,49511,Divorced,2,Master's,,6.981611679,Urban,Premium,1,16,644,7,21:39.2,,No,Weekly,Apartment,3078
2388,33,Female,21727,Single,3,Bachelor's,Employed,13.1214478,Urban,Basic,0,17,,4,21:39.1,Average,Yes,Daily,Condo,231
2389,47,Female,14061,Single,0,High School,Self-Employed,,Suburban,Comprehensive,,17,468,3,21:39.1,Average,Yes,Weekly,House,757
2390,28,Male,78926,Divorced,3,Master's,Self-Employed,10.93323168,Suburban,Basic,,8,690,4,21:39.3,Good,Yes,Weekly,Apartment,255
2391,19,Female,,Married,2,High School,,30.45541975,Urban,Premium,,18,672,1,21:39.1,Good,Yes,Monthly,Condo,252
2392,28,Female,58863,Single,1,Bachelor's,Self-Employed,12.84713514,Urban,Premium,1,11,312,8,21:39.2,Average,Yes,Monthly,Apartment,1224
2393,34,Male,10862,Divorced,0,PhD,Unemployed,15.5500788,Suburban,Premium,2,1,757,6,21:39.2,Good,No,Monthly,Condo,438
2394,29,Male,23203,Married,3,Master's,Employed,42.18242975,Suburban,Basic,1,11,828,8,21:39.2,Good,No,Monthly,House,3128
2395,18,Female,30071,Divorced,3,PhD,Employed,19.56762628,Rural,Comprehensive,,5,,2,21:39.2,Average,No,Monthly,Condo,373
2396,42,Male,43892,Divorced,3,PhD,Employed,43.09730443,Urban,Premium,,14,521,4,21:39.2,,Yes,Rarely,House,1097
2397,25,Male,33016,Divorced,3,Master's,Employed,29.92766676,Suburban,Comprehensive,,1,564,2,21:39.2,Good,No,Daily,Apartment,2142
2398,47,Male,17510,Married,3,Master's,Employed,29.57149826,Suburban,Premium,1,4,658,6,21:39.2,Good,No,Rarely,House,38
2399,53,Female,2720,Married,1,Bachelor's,Employed,22.41187919,Rural,Basic,2,5,558,3,21:39.1,Average,No,Daily,House,829
2400,60,Male,1033,Divorced,2,Bachelor's,Self-Employed,26.9180614,Suburban,Basic,,3,781,1,21:39.3,Good,No,Rarely,Condo,3294
2401,20,Female,56817,Married,3,Bachelor's,Self-Employed,7.737332422,Suburban,Premium,1,17,312,5,21:39.1,Average,No,Rarely,Apartment,917
2402,51,Male,25586,Divorced,3,PhD,,21.6155485,Suburban,Basic,0,10,375,7,21:39.2,Poor,No,Rarely,Condo,666
2403,62,Male,71459,Married,2,Master's,Unemployed,33.33012275,Suburban,Comprehensive,1,6,441,7,21:39.1,Average,No,Weekly,House,916
2404,,Male,3775,Divorced,0,Master's,Unemployed,30.63349467,Rural,Basic,2,12,767,2,21:39.2,Poor,Yes,Monthly,House,1705
2405,64,Female,,Married,2,PhD,Unemployed,49.86722908,Suburban,Basic,0,7,563,8,21:39.2,Average,No,Weekly,House,353
2406,42,Female,94926,Married,2,Master's,,22.1449149,Urban,Premium,1,6,772,7,21:39.2,,Yes,Weekly,Apartment,338
2407,62,Male,106030,Single,1,PhD,Unemployed,28.87857163,Suburban,Premium,4,16,805,4,21:39.3,Poor,Yes,Monthly,Condo,2131
2408,46,Male,14071,Divorced,2,PhD,Unemployed,6.716456454,Rural,Premium,3,15,602,5,21:39.2,Good,Yes,Rarely,House,1090
2409,42,Female,22579,Married,3,High School,Self-Employed,34.74311745,Suburban,Comprehensive,1,1,764,2,21:39.2,Poor,No,Daily,Condo,624
2410,33,Female,66937,Single,2,High School,Self-Employed,6.947104113,Rural,Premium,0,18,505,6,21:39.3,,Yes,Daily,Condo,1156
2411,58,Female,46928,Single,3,PhD,,9.527731215,Rural,Basic,,6,560,4,21:39.2,Poor,Yes,Rarely,House,155
2412,62,Female,4515,Divorced,3,PhD,Self-Employed,40.78595702,Suburban,Comprehensive,0,4,757,7,21:39.2,Average,No,Weekly,Condo,2203
2413,46,Male,5937,Married,3,Bachelor's,Unemployed,18.23220722,Urban,Basic,1,1,775,1,21:39.1,Poor,Yes,Rarely,Apartment,632
2414,28,Male,39851,Divorced,4,Bachelor's,,34.48442357,Suburban,Premium,1,14,819,1,21:39.2,Average,No,Monthly,Apartment,469
2415,63,Female,1439,Divorced,,PhD,Employed,41.55390721,Rural,Comprehensive,0,3,456,3,21:39.2,Poor,No,Weekly,Apartment,1377
2416,19,Female,62728,Divorced,1,High School,Self-Employed,36.6436741,Rural,Basic,1,7,692,5,21:39.3,Good,No,Monthly,Apartment,2472
2417,36,Male,11723,Married,2,High School,Employed,12.84740984,Suburban,Basic,1,11,562,1,21:39.2,Average,No,Weekly,House,1138
2418,54,Female,1571,Single,1,Master's,Self-Employed,10.28668862,Suburban,Basic,1,4,513,5,21:39.2,Average,No,Daily,House,1320
2419,43,Female,78988,Divorced,2,Master's,Self-Employed,28.96591119,Suburban,Basic,3,10,682,3,21:39.3,Average,No,Monthly,Condo,2235
2420,43,Female,,Single,3,High School,Employed,18.70321303,Suburban,Basic,,3,359,4,21:39.3,Poor,Yes,Weekly,House,2576
2421,56,Male,,Single,3,PhD,Unemployed,4.913374576,Suburban,Premium,,2,,3,21:39.2,Average,Yes,Weekly,Condo,34
2422,39,Male,5848,Single,3,Master's,Employed,,Urban,Basic,1,9,595,9,21:39.1,Good,Yes,Weekly,House,1746
2423,46,Female,11996,Divorced,0,High School,Employed,16.0976144,Urban,Comprehensive,1,5,819,1,21:39.2,Poor,No,Daily,House,1299
2424,59,Male,8096,Single,2,High School,Unemployed,41.06597455,Urban,Basic,2,0,552,5,21:39.2,Poor,No,Rarely,Apartment,1203
2425,26,Female,,Single,4,High School,,35.5968503,Suburban,Basic,0,10,319,9,21:39.1,Good,Yes,Rarely,House,1325
2426,62,Male,51327,Married,4,PhD,,32.77902569,Suburban,Comprehensive,1,7,342,4,21:39.1,Average,Yes,Rarely,Condo,876
2427,53,Male,20797,Divorced,1,High School,Unemployed,20.62414433,Rural,Basic,0,9,393,9,21:39.2,Average,No,Monthly,Apartment,1298
2428,60,Male,51383,Single,3,PhD,Unemployed,16.14976423,Suburban,Comprehensive,2,5,407,9,21:39.2,Poor,Yes,Monthly,House,1448
2429,51,Female,73863,Married,4,Bachelor's,Employed,29.35687491,Suburban,Comprehensive,0,2,382,7,21:39.1,Good,Yes,Daily,Condo,1857
2430,31,Male,8639,,1,Master's,Self-Employed,33.10669843,Rural,Comprehensive,0,5,645,9,21:39.3,,Yes,Monthly,Condo,399
2431,60,Female,81013,Single,2,Bachelor's,Employed,50.17862474,Urban,Comprehensive,0,9,364,9,21:39.2,Good,Yes,Monthly,Apartment,585
2432,26,Male,77829,Divorced,4,Master's,Employed,15.05121867,Urban,Premium,2,18,498,6,21:39.2,Good,No,Weekly,House,1829
2433,22,Female,17670,Divorced,2,Bachelor's,Self-Employed,32.96482993,Rural,Premium,,12,511,4,21:39.1,Poor,Yes,Daily,Apartment,1185
2434,25,Male,11584,Married,,Master's,,25.59355559,Suburban,Comprehensive,3,4,689,4,21:39.1,,Yes,Daily,Apartment,715
2435,43,Male,15217,Divorced,1,Bachelor's,,22.85152601,Suburban,Premium,1,11,608,7,21:39.3,Average,Yes,Monthly,Condo,1827
2436,62,Female,2514,Single,4,High School,Self-Employed,27.51183896,Urban,Comprehensive,,15,699,7,21:39.3,Good,No,Daily,House,2118
2437,25,Male,18389,Married,0,PhD,,11.61958835,Rural,Comprehensive,0,9,584,9,21:39.3,Good,Yes,Monthly,House,1534
2438,47,Female,24486,Single,4,PhD,Employed,36.93379204,Urban,Premium,1,7,564,5,21:39.2,Good,Yes,Daily,House,948
2439,33,Female,17885,Single,1,Master's,Unemployed,30.46093593,Suburban,Premium,,15,705,5,21:39.1,Good,No,Daily,House,1740
2440,18,Male,36118,Married,2,Bachelor's,Employed,8.912122414,Suburban,Basic,0,5,633,2,21:39.1,Average,No,Monthly,House,703
2441,37,Female,46711,Divorced,1,PhD,Unemployed,10.4513748,Suburban,Premium,,10,370,7,21:39.1,Poor,Yes,Weekly,Condo,1569
2442,60,Male,28739,Married,,Bachelor's,Employed,33.63385098,Suburban,Basic,2,3,765,6,21:39.2,Poor,Yes,Daily,Condo,342
2443,37,Female,12094,Divorced,3,High School,,36.67161434,Rural,Premium,3,3,779,3,21:39.1,Good,No,Daily,Apartment,1245
2444,62,Male,29315,Married,3,High School,Unemployed,25.7948591,Urban,Comprehensive,1,12,,6,21:39.2,Average,Yes,Daily,House,119
2445,33,Male,4399,Married,2,Master's,,22.64961664,Suburban,Premium,2,6,717,1,21:39.2,Average,No,Monthly,Apartment,1022
2446,41,Female,2927,Married,2,PhD,Unemployed,3.075410908,Rural,Premium,0,12,693,2,21:39.3,,Yes,Weekly,House,486
2447,54,Male,44940,Single,2,PhD,,,Urban,Basic,0,7,,7,21:39.1,Good,Yes,Daily,Condo,790
2448,54,Female,10171,Divorced,2,Bachelor's,,28.7027579,Suburban,Basic,0,5,328,8,21:39.2,Good,No,Rarely,Apartment,709
2449,37,Female,38699,Single,2,High School,Self-Employed,25.74783981,Suburban,Premium,2,6,782,1,21:39.3,Good,Yes,Weekly,Condo,471
2450,42,Male,43937,Single,3,Bachelor's,Self-Employed,15.88702295,Rural,Premium,,3,449,2,21:39.2,Poor,No,Daily,House,1616
2451,30,Male,7086,Single,2,Bachelor's,Unemployed,5.622956397,Urban,Basic,0,10,572,1,21:39.2,Poor,No,Monthly,Apartment,981
2452,50,Male,41408,Single,4,Bachelor's,Self-Employed,20.62031046,Rural,Basic,0,13,332,3,21:39.1,Poor,Yes,Daily,Condo,921
2453,47,Female,43053,Divorced,3,PhD,Self-Employed,32.05142803,Suburban,Premium,,2,441,9,21:39.2,Poor,No,Daily,Condo,1604
2454,30,Female,25033,Single,1,PhD,Employed,41.09549296,Rural,Premium,2,0,,3,21:39.3,Poor,No,Rarely,House,1073
2455,48,Female,14908,Married,1,PhD,,19.00461861,Suburban,Premium,,9,825,5,21:39.3,Good,No,Monthly,House,1434
2456,25,Female,28561,,,Master's,,14.95976139,Urban,Comprehensive,1,16,486,4,21:39.1,Good,Yes,Weekly,Apartment,1116
2457,36,Female,9051,Divorced,1,PhD,Self-Employed,17.97610592,Rural,Comprehensive,1,4,398,4,21:39.2,Good,Yes,Weekly,Apartment,882
2458,20,Female,2353,Married,4,Bachelor's,Unemployed,12.45013631,Suburban,Premium,1,18,,3,21:39.2,Average,No,Daily,Condo,2861
2459,50,Female,64440,Married,0,PhD,Unemployed,11.05896173,Suburban,Premium,,12,437,7,21:39.2,Average,No,Rarely,Condo,662
2460,57,Female,2065,Divorced,1,Bachelor's,,24.88587093,Rural,Basic,0,16,366,5,21:39.1,Poor,No,Rarely,House,324
2461,38,Female,41130,Divorced,3,PhD,Unemployed,39.97620355,Rural,Premium,,7,652,1,21:39.2,Good,No,Daily,Condo,731
2462,31,Female,29173,Divorced,2,PhD,Self-Employed,,Urban,Premium,0,18,542,7,21:39.2,Average,No,Daily,House,742
2463,30,Female,2557,,1,Master's,Employed,28.09329766,Urban,Comprehensive,,1,663,6,21:39.3,Poor,Yes,Monthly,Apartment,1299
2464,56,Female,13215,Divorced,2,Master's,Employed,17.73920489,Urban,Comprehensive,,18,528,4,21:39.2,Poor,Yes,Daily,Apartment,556
2465,64,Female,3377,Single,2,High School,,42.845693,Urban,Premium,,18,382,6,21:39.2,Good,No,Rarely,House,1273
2466,64,Female,744,Divorced,4,Bachelor's,Self-Employed,52.53920997,Suburban,Comprehensive,1,18,729,5,21:39.1,Poor,Yes,Monthly,Apartment,4903
2467,64,Female,149542,Single,0,Bachelor's,,35.83590272,Suburban,Comprehensive,0,7,,1,21:39.2,Good,Yes,Daily,Condo,49
2468,58,Female,73033,Single,3,High School,Self-Employed,27.592885,Rural,Comprehensive,1,19,831,7,21:39.2,Good,Yes,Monthly,Apartment,91
2469,47,Female,1707,Married,1,Master's,Self-Employed,,Suburban,Comprehensive,1,10,616,3,21:39.2,Good,No,Weekly,House,100
2470,64,Female,31174,Divorced,,PhD,,18.00434086,Urban,Premium,,10,558,9,21:39.2,Good,Yes,Daily,Condo,191
2471,33,Female,25648,Divorced,3,Bachelor's,Employed,24.84835864,Suburban,Premium,1,6,762,7,21:39.2,Good,Yes,Monthly,Apartment,657
2472,49,Female,11922,Married,0,PhD,Self-Employed,16.92735658,Urban,Premium,3,2,563,5,21:39.1,Poor,Yes,Rarely,Apartment,506
2473,50,Female,38699,Divorced,3,Bachelor's,,,Urban,Basic,0,19,675,4,21:39.1,Poor,No,Monthly,Condo,2141
2474,34,Female,,Divorced,,Master's,,21.9652456,Suburban,Comprehensive,,17,315,7,21:39.2,Good,Yes,Monthly,Apartment,1287
2475,40,Female,1810,Divorced,3,High School,Employed,37.85611765,Rural,Comprehensive,2,19,759,5,21:39.3,Poor,No,Weekly,House,2255
2476,31,Female,34410,Divorced,4,High School,Employed,51.81634629,Rural,Premium,1,0,641,2,21:39.1,Poor,Yes,Monthly,Condo,514
2477,43,Female,40115,Married,4,Master's,Employed,22.38015076,Rural,Comprehensive,0,9,,7,21:39.2,Poor,Yes,Weekly,Condo,1539
2478,25,Female,1027,Divorced,4,High School,Employed,,Rural,Basic,,1,459,5,21:39.1,Poor,Yes,Monthly,Condo,1264
2479,41,Male,10175,Single,4,High School,Self-Employed,22.08547917,Urban,Basic,1,3,828,8,21:39.2,,No,Weekly,Apartment,1603
2480,57,Female,,Single,0,Bachelor's,Unemployed,35.0236248,Urban,Basic,4,3,503,6,21:39.2,Average,Yes,Rarely,Condo,378
2481,31,Male,1147,Single,4,Bachelor's,Self-Employed,20.92868145,Urban,Comprehensive,0,14,,6,21:39.1,Good,No,Rarely,House,22
2482,48,Female,26401,Married,3,High School,Unemployed,21.848291,Rural,Basic,,3,569,5,21:39.2,Poor,Yes,Monthly,Condo,509
2483,35,Female,24472,Married,4,PhD,Self-Employed,41.46073416,Suburban,Comprehensive,1,6,657,7,21:39.2,Average,No,Daily,Condo,700
2484,56,Male,52822,Single,2,PhD,Unemployed,35.71782858,Urban,Basic,1,12,347,7,21:39.1,Good,Yes,Weekly,House,538
2485,44,Female,143594,Single,1,High School,Employed,23.58371379,Suburban,Premium,3,9,528,7,21:39.3,Average,Yes,Monthly,House,150
2486,29,Male,9477,Married,0,High School,Unemployed,40.45396158,Suburban,Basic,0,0,740,9,21:39.1,Poor,Yes,Monthly,Apartment,877
2487,34,Female,37101,Divorced,1,High School,Self-Employed,25.53913624,Rural,Comprehensive,1,1,790,1,21:39.2,Good,Yes,Weekly,Apartment,371
2488,35,Male,76796,Married,3,PhD,Unemployed,34.95801536,Rural,Comprehensive,0,9,681,4,21:39.2,Poor,Yes,Daily,Condo,397
2489,61,Female,64857,Married,0,PhD,Unemployed,4.552740713,Suburban,Basic,3,6,495,5,21:39.2,Good,Yes,Daily,House,892
2490,19,Female,44544,Single,4,PhD,,29.16489535,Rural,Comprehensive,,6,543,5,21:39.1,Good,No,Weekly,Apartment,533
2491,53,Male,1463,Single,2,Bachelor's,Employed,46.85727456,Urban,Comprehensive,2,11,405,1,21:39.2,Good,No,Weekly,Condo,1463
2492,43,Female,6478,Divorced,1,Bachelor's,Self-Employed,35.46076773,Urban,Comprehensive,,6,842,6,21:39.3,Poor,No,Weekly,Apartment,1457
2493,55,Male,58222,Divorced,2,PhD,Self-Employed,23.24553073,Urban,Basic,1,0,398,4,21:39.1,Good,Yes,Daily,Apartment,1755
2494,63,Male,6813,Divorced,2,PhD,Unemployed,17.01337801,Rural,Basic,,19,568,8,21:39.1,Average,Yes,Daily,Condo,473
2495,39,Female,6633,Divorced,1,Master's,,13.86724139,Urban,Basic,1,12,367,8,21:39.1,Poor,Yes,Monthly,Apartment,3749
2496,32,Female,20390,Single,3,High School,Unemployed,26.75484769,Suburban,Comprehensive,0,5,663,9,21:39.2,Average,No,Rarely,House,877
2497,44,Female,78824,Divorced,4,Bachelor's,Employed,5.377055119,Suburban,Comprehensive,,4,641,1,21:39.1,Good,No,Rarely,Condo,130
2498,59,Male,82491,Divorced,0,Bachelor's,,4.44117538,Suburban,Premium,0,2,446,1,21:39.1,Poor,No,Monthly,Condo,583
2499,49,Male,85597,Divorced,1,Master's,Employed,22.24689567,Urban,Basic,2,3,415,3,21:39.1,Average,No,Rarely,Apartment,1630
2500,33,Female,38612,Married,2,PhD,Unemployed,,Suburban,Comprehensive,0,2,629,2,21:39.1,Poor,Yes,Daily,Apartment,588
2501,46,Female,30253,Single,,High School,Self-Employed,19.61112805,Rural,Premium,2,8,831,7,21:39.3,Average,No,Monthly,Apartment,928
2502,27,Male,31985,Single,3,Bachelor's,Employed,25.9354832,Urban,Premium,0,7,,4,21:39.2,Average,No,Weekly,Condo,1461
2503,59,Male,86481,Married,1,Master's,Employed,28.309943,Rural,Basic,,2,812,6,21:39.1,Poor,Yes,Weekly,Condo,4974
2504,56,Male,738,Divorced,4,PhD,,22.50893817,Urban,Basic,0,17,788,7,21:39.2,Poor,No,Weekly,House,23
2505,58,Female,97906,Married,2,Bachelor's,Self-Employed,31.1319083,Urban,Premium,1,12,463,5,21:39.1,Poor,Yes,Daily,Condo,3179
2506,62,Male,3322,Single,2,Master's,Self-Employed,32.86895649,Urban,Comprehensive,,3,792,5,21:39.2,,No,Weekly,Condo,1797
2507,48,Female,118868,Married,,Bachelor's,Employed,6.481891723,Suburban,Basic,0,6,394,6,21:39.2,Average,No,Weekly,House,1703
2508,44,Male,1011,Divorced,0,Bachelor's,Employed,18.76699031,Suburban,Premium,,18,473,8,21:39.3,Average,No,Rarely,Condo,1012
2509,38,Male,33243,Married,3,Bachelor's,Unemployed,39.58798037,Suburban,Comprehensive,1,10,,3,21:39.2,Good,Yes,Weekly,House,472
2510,38,Male,44619,Single,3,PhD,Unemployed,46.33998877,Urban,Comprehensive,0,16,646,9,21:39.1,Good,Yes,Rarely,House,1363
2511,61,Female,94257,Divorced,2,Master's,Unemployed,20.76484243,Suburban,Basic,,4,795,8,21:39.3,Average,Yes,Rarely,House,277
2512,18,Male,27331,Single,3,Bachelor's,Self-Employed,24.69157893,Rural,Basic,2,12,591,1,21:39.3,Poor,No,Daily,Condo,1517
2513,49,Female,39096,Divorced,,PhD,Employed,40.94180467,Suburban,Basic,,7,569,4,21:39.1,Good,No,Monthly,Condo,100
2514,34,Male,2099,Divorced,0,High School,Unemployed,17.98541433,Rural,Basic,,11,,8,21:39.1,Poor,No,Rarely,Condo,1854
2515,35,Male,27460,Single,1,Bachelor's,Self-Employed,37.03844627,Suburban,Comprehensive,0,19,633,1,21:39.1,Average,Yes,Weekly,Apartment,586
2516,39,Male,9435,Divorced,0,PhD,,26.34755427,Urban,Basic,1,9,650,6,21:39.2,Average,Yes,Rarely,House,1007
2517,41,Male,8875,Single,,Bachelor's,Unemployed,32.57205251,Rural,Premium,,1,848,8,21:39.3,Average,Yes,Monthly,Apartment,43
2518,51,Male,2077,Divorced,2,High School,Self-Employed,12.84401112,Suburban,Basic,,8,803,8,21:39.1,Poor,Yes,Rarely,Apartment,2180
2519,23,Male,38991,Single,2,Bachelor's,Employed,25.53970444,Rural,Basic,,3,709,8,21:39.2,Poor,Yes,Daily,Condo,1616
2520,21,Male,,Single,1,Master's,,41.75174829,Rural,Basic,,5,422,4,21:39.1,Good,No,Weekly,Condo,473
2521,23,Male,36193,Married,4,Master's,,5.685975595,Urban,Basic,0,12,,4,21:39.2,Good,Yes,Monthly,Apartment,1229
2522,25,Male,40612,Married,0,Master's,Unemployed,,Rural,Comprehensive,,9,647,5,21:39.2,Poor,Yes,Monthly,Condo,922
2523,60,Male,53463,Divorced,0,High School,,51.56959645,Suburban,Basic,0,15,684,9,21:39.2,Good,Yes,Rarely,Condo,835
2524,46,Female,707,Single,3,PhD,,21.94427596,Suburban,Premium,2,13,,8,21:39.2,Average,No,Monthly,House,860
